video_id,title,channel,views,duration,upload_date,description,thumbnail,url
MFIuzrkn-WY,95. Bhagavad Gita I Chapter 7 Verses 17 -19 I Swami Sarvapriyananda,Vedanta Society of New York - Archives,24495,4434,20220222,"Swami Sarvapriyananda teaches Verses 17-19 from the Seventh chapter of the Bhagavad Gita. This series of talks unfolds the highest truths of Vedanta through the study of ""The song of God"".

🔆Bhagavad Gita: Chapter 7, Verse 17:
तेषां ज्ञानी नित्ययुक्त एकभक्तिर्विशिष्यते |
प्रियो हि ज्ञानिनोऽत्यर्थमहं स च मम प्रिय: || 17||
teṣhāṁ jñānī nitya-yukta eka-bhaktir viśhiṣhyate
priyo hi jñānino ’tyartham ahaṁ sa cha mama priyaḥ
🔴 Amongst these, I consider them to be the highest, who worship Me with knowledge, and are steadfastly and exclusively devoted to Me. I am very dear to them and they are very dear to Me.

🔆Bhagavad Gita: Chapter 7, Verse 18:
उदारा: सर्व एवैते ज्ञानी त्वात्मैव मे मतम् |
आस्थित: स हि युक्तात्मा मामेवानुत्तमां गतिम् || 18||
udārāḥ sarva evaite jñānī tvātmaiva me matam
āsthitaḥ sa hi yuktātmā mām evānuttamāṁ gatim
🔴 All those who are devoted to Me are indeed noble. But those in knowledge, who are of steadfast mind, whose intellect is merged in Me, and who have made Me alone as their supreme goal, I consider as My very self.

🔆Bhagavad Gita: Chapter 7, Verse 19:
बहूनां जन्मनामन्ते ज्ञानवान्मां प्रपद्यते |
वासुदेव: सर्वमिति स महात्मा सुदुर्लभ: || 19||
bahūnāṁ janmanām ante jñānavān māṁ prapadyate
vāsudevaḥ sarvam iti sa mahātmā su-durlabhaḥ
🔴 After many births of spiritual practice, one who is endowed with knowledge surrenders unto Me, knowing Me to be all that is. Such a great soul is indeed very rare.",https://i.ytimg.com/vi/MFIuzrkn-WY/maxresdefault.jpg,https://www.youtube.com/watch?v=MFIuzrkn-WY
eW6AZ1nE5nI,49. Bhagavad Gita I Chapter 4 Verse 18 I Swami Sarvapriyananda,Vedanta Society of New York - Archives,44191,4336,20201130,"Swami Sarvapriyananda teaches Verse 18, from the fourth chapter of the Bhagavad Gita. This series of talks unfolds the highest truths of Vedanta through the study of ""The song of God"".

🔆Bhagavad Gita: Chapter 4, Verse 18:
कर्मण्यकर्म य: पश्येदकर्मणि च कर्म य: |
स बुद्धिमान्मनुष्येषु स युक्त: कृत्स्नकर्मकृत् || 18||
karmaṇyakarma yaḥ paśhyed akarmaṇi cha karma yaḥ
sa buddhimān manuṣhyeṣhu sa yuktaḥ kṛitsna-karma-kṛit
🔴Whoso beholds non-work in work and work in non-work is wise among men; he is integrated; he does all works.

► To support the Vedanta Society of New York: http://bit.ly/SupportVedantaNY

Vedanta NY Media details:
Primary Youtube Channel: https://www.youtube.com/vedantany
Web: http://vedantany.org
Soundcloud: http://Soundcloud.com/VedantaNY
iTunes Podcast: http://bit.ly/vedanta-talks-itunes
Google Play: http://bit.ly/vedanta-talks-google-play
Facebook: https://www.facebook.com/VedantaNY
Instagram: @Vedanta_NY, https://www.instagram.com/vedanta_ny/ 

ABOUT VEDANTA
Vedanta is one of the world’s most ancient religious philosophies and one of its broadest. Based on the Vedas, the sacred scriptures of India, Vedanta affirms the oneness of existence, the divinity of the soul, and the harmony of religions.

ABOUT US
Vedanta Society of New York is affiliated with the Ramakrishna Order of India. In fact, this is the Order's first Center started by Swami Vivekananda, in 1894. It was a historic event, for the seed of the world-wide Ramakrishna Movement was sown here in New York over a century ago. Swami Sarvapriyananda is the present Resident Minister and Spiritual Leader of the Vedanta Society of New York.",https://i.ytimg.com/vi/eW6AZ1nE5nI/hqdefault.jpg?sqp=-oaymwEmCOADEOgC8quKqQMa8AEB-AH-CYAC0AWKAgwIABABGDggPSh_MA8=&rs=AOn4CLD8OBa1XbOmXzQxgDmDfKOfB2Ew3A,https://www.youtube.com/watch?v=eW6AZ1nE5nI
JZh4IeVyaKw,कुरुक्षेत्र का आरंभ कैसे हुआ था? | Mahabharat Stories | B. R. Chopra | EP – 72 | Pen Bhakti,Pen  Bhakti,20161903,2716,20200224,"कुरुक्षेत्र का आरंभ कैसे हुआ था? | Mahabharat Stories | B. R. Chopra | EP – 72 | Pen Bhakti

Arjun refuses to fight and kill his relatives and friends. Krishna tells him that “Atman (Soul) cannot be killed,” and advises Arjun to be strong. Krishna’s teaching to Arjun at the battlefield form the basis of the “Bhagawad Gita” (the Song of God).

Mahabharat is an Indian television series based on the Hindu epic.

#mahabharat #brchopra #stories #penbhakti

Watch only on PEN Bhakti Channel and Don't forget to share & subscribe.

Produced & Directed By – B.R. Chopra
Music Composer – Raj Kamal
Script – Rahi Masoom Raza
Presented By - PEN Studios 👉 Log On To Our Official Website : https://penstudios.in/",https://i.ytimg.com/vi/JZh4IeVyaKw/maxresdefault.jpg,https://www.youtube.com/watch?v=JZh4IeVyaKw
Y01JirYtp3E,"पाण्डु की मृत्यु, पांडवो की जन्म कथा | Mahabharat Stories | B. R. Chopra | EP – 09",Pen  Bhakti,16917848,2384,20190930,"पाण्डु की मृत्यु, पांडवो की जन्म कथा | Mahabharat Stories | B. R. Chopra | EP – 09

While hunting, Pandu accidentally kills a Sage. To do penance Pandu decides to spend his life in exile and entrusts his Kingdom to Dhritarastra. In time five children - Yudhishtra, Bheem, Arjun, Nakul and Sahadeva, are born to Kunti and Madri. Dhritarastra had a hundred sons from Gandhari, the eldest being Duryodhana.

Mahabharat is an Indian television series based on the Hindu epic.  

Watch Every Monday & Friday @ 9:00 A.M. only on PEN Bhakti Channel and Don't forget to share & subscribe. 

Produced & Directed By – B.R. Chopra 
Music Composer – Raj Kamal 
Script – Rahi Masoom Raza 
Presented By - PEN Studios 

#Mahabharat  #Mythology #PenBhakti 👉 Log On To Our Official Website : https://penstudios.in/",https://i.ytimg.com/vi/Y01JirYtp3E/maxresdefault.jpg,https://www.youtube.com/watch?v=Y01JirYtp3E
w-D0oU2lmaI,बर्बरीक धनुर्विद्या प्रशिक्षण | Mahabharat Stories | B. R. Chopra | EP – 100,Pen  Bhakti,5916728,2412,20200515,"बर्बरीक धनुर्विद्या प्रशिक्षण | Mahabharat Stories | B. R. Chopra | EP – 100

Mahabharat is an Indian television series based on the Hindu epic.

#mahabharat #brchopra #stories #penbhakti

Watch only on PEN Bhakti Channel and Don't forget to share & subscribe.

Produced & Directed By – B.R. Chopra
Music Composer – Raj Kamal
Script – Rahi Masoom Raza
Presented By - PEN Studios

Please do visit, for the latest updates:- 

www.facebook.com/penbhakti
www.instagram.com/penbhakti 👉 Log On To Our Official Website : https://penstudios.in/",https://i.ytimg.com/vi/w-D0oU2lmaI/maxresdefault.jpg,https://www.youtube.com/watch?v=w-D0oU2lmaI
jTwDqpQ-yQw,गंगा ने क्यूँ की सन्तानो की हत्या? | Mahabharat Stories | B. R. Chopra | EP – 02,Pen  Bhakti,26371558,2710,20190906,"गंगा ने क्यूँ की सन्तानो की हत्या? | Mahabharat Stories | B. R. Chopra | EP – 02

Bound by his promise, Shantanu does not question Ganga as she sacrifices seven sons. When he protests at the birth of their eighth son, Ganga leaves him. Years later the son is returned, trained and educated as Prince Devarata.

Watch Every Monday & Friday @ 9:00 A.M. only on PEN Bhakti Channel and Don't forget to share & subscribe. 

Produced & Directed By – B.R. Chopra 
Music Composer – Raj Kamal 
Script – Rahi Masoom Raza 
Presented By - PEN Studios 

#mahabharat #brchopra #shantanu #ganga #bestscene #stories #penbhakti

Subscribe Pen Bhakti :- https://bit.ly/3Bg535s

Please do visit, for the latest updates:- 
www.facebook.com/penbhakti
www.instagram.com/penbhakti 👉 Log On To Our Official Website : https://penstudios.in/",https://i.ytimg.com/vi/jTwDqpQ-yQw/maxresdefault.jpg,https://www.youtube.com/watch?v=jTwDqpQ-yQw
eELi5tn_IXY,58. Bhagavad Gita I Chapter 4 Verses 38-41 I Swami Sarvapriyananda,Vedanta Society of New York - Archives,30354,4078,20210201,"Swami Sarvapriyananda teaches Verses 38-41, from the fourth chapter of the Bhagavad Gita. This series of talks unfolds the highest truths of Vedanta through the study of ""The song of God"".

00:00 - Intro

01:20 - 🔆Bhagavad Gita: Chapter 4, Verse 38:
न हि ज्ञानेन सदृशं पवित्रमिह विद्यते |
तत्स्वयं योगसंसिद्ध: कालेनात्मनि विन्दति || 38||
na hi jñānena sadṛiśhaṁ pavitramiha vidyate
tatsvayaṁ yogasansiddhaḥ kālenātmani vindati
🔴Nothing exists here as purifying as knowledge. Perfected in Yoga, in course of time, one wins it in one's own Self.

14:58 - 🔆Bhagavad Gita: Chapter 4, Verse 39:
श्रद्धावान् लभते ज्ञानं तत्पर: संयतेन्द्रिय: |
ज्ञानं लब्ध्वा परां शान्तिमचिरेणाधिगच्छति || 39||
śhraddhāvān labhate jñānaṁ tat-paraḥ sanyatendriyaḥ
jñānaṁ labdhvā parāṁ śhāntim achireṇādhigachchhati
🔴The man of faith, who has mastered his senses and who is intent on it, wins knowledge. Winning knowledge, he attains without delay the peace supreme.

29:34 - 🔆Bhagavad Gita: Chapter 4, Verse 40:
अज्ञश्चाश्रद्दधानश्च संशयात्मा विनश्यति |
नायं लोकोऽस्ति न परो न सुखं संशयात्मन: || 40||
ajñaśh chāśhraddadhānaśh cha sanśhayātmā vinaśhyati
nāyaṁ loko ’sti na paro na sukhaṁ sanśhayātmanaḥ
🔴The ignorant, the unfaithful, the doubting self perishes. Neither this world nor the next nor happiness accrues to the doubter.

41:27 - 🔆Bhagavad Gita: Chapter 4, Verse 41:
योगसंन्यस्तकर्माणं ज्ञानसञ्छिन्नसंशयम् |
आत्मवन्तं न कर्माणि निबध्नन्ति धनञ्जय || 41||
yoga-sannyasta-karmāṇaṁ jñāna-sañchhinna-sanśhayam
ātmavantaṁ na karmāṇi nibadhnanti dhanañjaya
🔴Arjuna! works bind not him who is vigilant, who, through Yoga, has renounced works and who has slain doubts with knowledge.

► To support the Vedanta Society of New York: http://bit.ly/SupportVedantaNY

Vedanta NY Media details:
Primary Youtube Channel: https://www.youtube.com/vedantany
Web: http://vedantany.org
Soundcloud: http://Soundcloud.com/VedantaNY
iTunes Podcast: http://bit.ly/vedanta-talks-itunes
Google Play: http://bit.ly/vedanta-talks-google-play
Facebook: https://www.facebook.com/VedantaNY
Instagram: @Vedanta_NY, https://www.instagram.com/vedanta_ny/ 

ABOUT VEDANTA
Vedanta is one of the world’s most ancient religious philosophies and one of its broadest. Based on the Vedas, the sacred scriptures of India, Vedanta affirms the oneness of existence, the divinity of the soul, and the harmony of religions.

ABOUT US
Vedanta Society of New York is affiliated with the Ramakrishna Order of India. In fact, this is the Order's first Center started by Swami Vivekananda, in 1894. It was a historic event, for the seed of the world-wide Ramakrishna Movement was sown here in New York over a century ago. Swami Sarvapriyananda is the present Resident Minister and Spiritual Leader of the Vedanta Society of New York.",https://i.ytimg.com/vi/eELi5tn_IXY/maxresdefault.jpg,https://www.youtube.com/watch?v=eELi5tn_IXY
IY4z-i9Ob7Q,P/G/B/P + Equalisation Levy & Miscellaneous concepts | CA Final Direct Tax Lecture 15,VG Learning Destination,26088,11554,20221129,"For free access to amendment lectures, please share your details on below link: https://docs.google.com/forms/d/e/1FAIpQLSdVVhlnGYIxD8tUT9LHF1snXHmlidzRaQ2mZpsanRv39J1t3w/viewform

About VG Learning Destination:
VG Learning Destination is having 150+ centers across India and abroad. Face to Face classes (Physical classroom teaching) is held in Delhi. Virtual Classes are available across all parts of India. Covering 21+ States and more than 120 cities.



For more details, you can log in to our website https://www.vglearningdestination.com/
Email: contact@vgldi.com
Head Office: 4E/10, Jhandewalan Extn., New Delhi 
Contact: +91 9700000038

Connect with us
Facebook: https://www.facebook.com/VGLDI
Instagram: https://www.instagram.com/vinodgupta.classes/
LinkedIn: https://www.linkedin.com/company/vg-learning-destination-pvt-ltd
Twitter: https://twitter.com/VGClasses



#ACCA 
#GoldlearningpartnerACCA 
#VGLearning 
#VinodGupta 
#GlobalAccountant 
#Foreigncourses",https://i.ytimg.com/vi/IY4z-i9Ob7Q/maxresdefault.jpg,https://www.youtube.com/watch?v=IY4z-i9Ob7Q
jG4_r7Ol_gg,जरासंध का वध कैसे हुआ था? | Mahabharat Stories | B. R. Chopra | EP – 42,Pen  Bhakti,13798670,2668,20191216,"जरासंध का वध कैसे हुआ था? | Mahabharat Stories | B. R. Chopra | EP – 42

Bheem and Jarasandh were so equally matched in strength that they fought for nearly fourteen days without rest. When Jarasandh finally showed signs of exhaustion, Krishna prompted Bheem to make an end of him. After Jarasandh had been destroyed, Jarasandh’s son was crowned King of Magadh.

Mahabharat is an Indian television series based on the Hindu epic.  

#mahabharat #brchopra #jarasandh #bheem #shrikrishna #bestscenes #stories #penbhakti

Watch only on PEN Bhakti Channel and Don't forget to share & subscribe. 

Produced & Directed By – B.R. Chopra 
Music Composer – Raj Kamal 
Script – Rahi Masoom Raza 
Presented By - PEN Studios 👉 Log On To Our Official Website : https://penstudios.in/",https://i.ytimg.com/vi/jG4_r7Ol_gg/maxresdefault.jpg,https://www.youtube.com/watch?v=jG4_r7Ol_gg
itSCp-WDWfw,घटोत्कच - मौरवी  विवाह । Mahabharat Stories | B. R. Chopra | EP – 99,Pen  Bhakti,10202362,2757,20200513,"घटोत्कच - मौरवी  विवाह । Mahabharat Stories | B. R. Chopra | EP – 99

Mahabharat is an Indian television series based on the Hindu epic.

#mahabharat #brchopra #stories #penbhakti

Watch only on PEN Bhakti Channel and Don't forget to share & subscribe.

Produced & Directed By – B.R. Chopra
Music Composer – Raj Kamal
Script – Rahi Masoom Raza
Presented By - PEN Studios

Please do visit, for the latest updates:- 

www.facebook.com/penbhakti
www.instagram.com/penbhakti 👉 Log On To Our Official Website : https://penstudios.in/",https://i.ytimg.com/vi/itSCp-WDWfw/maxresdefault.jpg,https://www.youtube.com/watch?v=itSCp-WDWfw
